price,beds,livings,wc,area,street_width,age,ketchen,ac,furnished,district,advertiser_type,review,onMarket,IsRent
22000,3,1.0,2,175.0,15.0,18.0,1.0,0.0,0.0,حي الخليج,exclusive_marketer,4.22,74,False
70000,4,1.0,3,250.0,42.0,1.0,1.0,1.0,0.0,حي الملقا,owner,,18,False
120000,3,2.0,3,150.0,36.0,0.0,1.0,1.0,1.0,حي الياسمين,normal_marketer,4.57,17,False
94000,2,1.0,2,130.0,10.0,0.0,1.0,1.0,1.0,حي حطين,owner,5.0,57,False
38000,2,1.0,3,300.0,20.0,0.0,1.0,0.0,0.0,حي النرجس,agent,4.54,10,True
28000,1,1.0,1,150.0,30.0,4.0,1.0,1.0,0.0,حي المروج,agent,4.26,35,False
40000,3,1.0,2,150.0,22.0,0.0,0.0,0.0,0.0,حي العارض,normal_marketer,4.44,30,False
20000,3,1.0,2,150.0,20.0,0.0,0.0,0.0,0.0,حي الرمال,exclusive_marketer,4.19,30,False
46000,3,1.0,2,100.0,20.0,5.0,1.0,1.0,0.0,حي الحمراء,normal_marketer,4.35,38,True
70000,3,1.0,3,155.0,36.0,0.0,1.0,1.0,0.0,حي غرناطة,normal_marketer,4.79,30,True
30000,3,1.0,2,140.0,18.0,6.0,1.0,1.0,0.0,حي اشبيلية,exclusive_marketer,4.3,24,True
16000,3,1.0,2,375.0,20.0,,1.0,1.0,0.0,حي طويق,exclusive_marketer,4.29,4,True
17000,3,1.0,2,105.0,15.0,20.0,1.0,0.0,0.0,حي ظهرة البديعة,owner,5.0,36,True
70000,3,1.0,3,150.0,36.0,4.0,1.0,1.0,1.0,حي الياسمين,exclusive_marketer,4.41,22,True
42000,3,1.0,2,300.0,28.0,0.0,1.0,1.0,0.0,حي الياسمين,exclusive_marketer,4.48,30,False
80000,3,1.0,3,184.0,30.0,0.0,1.0,1.0,0.0,حي النرجس,owner,4.52,76,False
21000,1,0.0,1,50.0,5.0,0.0,1.0,1.0,0.0,حي النفل,owner,4.37,58,False
25000,3,1.0,2,375.0,15.0,0.0,0.0,0.0,0.0,حي الرمال,owner,5.0,118,False
50000,3,2.0,3,150.0,30.0,3.0,1.0,0.0,0.0,حي قرطبة,normal_marketer,3.97,35,True
75000,3,2.0,3,160.0,18.0,0.0,1.0,1.0,0.0,حي الملقا,normal_marketer,3.94,11,True
28000,1,1.0,1,80.0,5.0,0.0,1.0,1.0,1.0,حي اليرموك,owner,4.37,93,False
26000,3,1.0,2,400.0,15.0,5.0,1.0,0.0,0.0,حي اليرموك,normal_marketer,4.26,23,False
75000,3,2.0,2,172.0,30.0,0.0,0.0,1.0,0.0,حي القدس,exclusive_marketer,4.31,49,False
60000,2,1.0,2,104.0,36.0,4.0,1.0,1.0,0.0,حي المربع,agent,4.11,30,False
22000,1,0.0,1,25.0,22.0,,1.0,0.0,0.0,حي ام الحمام الغربي,,4.74,160,False
35000,2,1.0,2,1.0,20.0,0.0,0.0,0.0,0.0,حي العارض,exclusive_marketer,4.75,21,True
53000,3,1.0,3,10.0,5.0,1.0,1.0,0.0,0.0,حي العليا,exclusive_marketer,4.63,55,False
65000,4,1.0,3,170.0,20.0,0.0,1.0,1.0,0.0,حي النرجس,normal_marketer,4.31,18,False
42000,3,1.0,2,160.0,21.0,0.0,1.0,1.0,0.0,حي النرجس,exclusive_marketer,4.35,33,False
60000,4,1.0,2,205.0,16.0,2.0,1.0,1.0,0.0,حي قرطبة,exclusive_marketer,4.08,56,True
25000,3,1.0,2,,,,1.0,0.0,0.0,حي الروابي,exclusive_marketer,4.47,64,True
60000,4,1.0,4,215.0,36.0,,1.0,1.0,0.0,حي الياسمين,exclusive_marketer,4.8,65,True
15000,2,0.0,1,60.0,30.0,16.0,0.0,0.0,0.0,حي الخليج,exclusive_marketer,,17,True
80000,5,1.0,5,250.0,20.0,5.0,1.0,1.0,0.0,حي الملقا,normal_marketer,4.22,27,False
50000,3,1.0,3,155.0,30.0,9.0,1.0,1.0,0.0,حي الملقا,normal_marketer,4.31,70,False
95000,3,1.0,3,210.0,30.0,0.0,1.0,1.0,0.0,حي المغرزات,exclusive_marketer,,36,False
30000,1,1.0,1,100.0,30.0,0.0,1.0,1.0,0.0,حي الوادي,exclusive_marketer,4.48,103,False
27000,2,1.0,1,11.0,5.0,,1.0,1.0,0.0,حي ام الحمام الغربي,exclusive_marketer,4.72,24,True
25000,2,1.0,1,100.0,30.0,8.0,1.0,1.0,0.0,حي الازدهار,exclusive_marketer,4.04,61,False
45000,7,2.0,5,260.0,30.0,3.0,1.0,1.0,0.0,حي ظهرة لبن,exclusive_marketer,4.6,18,True
28000,2,1.0,1,90.0,30.0,15.0,1.0,1.0,0.0,حي النزهة,agent,4.54,4,True
35000,3,1.0,3,120.0,19.0,2.0,0.0,1.0,0.0,حي العارض,exclusive_marketer,4.08,29,True
85000,3,1.0,3,200.0,42.0,0.0,1.0,1.0,0.0,حي حطين,exclusive_marketer,5.0,9,True
17500,2,1.0,3,300.0,15.0,2.0,0.0,0.0,0.0,حي القيروان,agent,5.0,63,False
31000,1,1.0,1,500.0,5.0,0.0,1.0,1.0,0.0,حي الربيع,agent,4.28,36,True
70000,3,2.0,3,180.0,32.0,0.0,1.0,1.0,0.0,حي الملقا,exclusive_marketer,4.31,36,False
24000,1,1.0,1,60.0,29.0,6.0,1.0,1.0,1.0,حي الملقا,normal_marketer,4.59,5,True
24000,3,1.0,2,,,34.0,1.0,1.0,0.0,حي السعادة,normal_marketer,3.8,6,True
32000,3,1.0,2,150.0,20.0,0.0,1.0,0.0,0.0,حي اليرموك,exclusive_marketer,4.03,15,True
38000,3,1.0,2,150.0,15.0,18.0,1.0,1.0,0.0,حي الازدهار,owner,4.25,35,False
16000,3,1.0,3,420.0,20.0,0.0,1.0,0.0,0.0,حي ديراب,agent,3.81,51,True
20000,1,1.0,1,100.0,50.0,3.0,1.0,1.0,0.0,حي اليرموك,exclusive_marketer,4.43,48,True
60000,5,1.0,5,200.0,36.0,6.0,1.0,1.0,0.0,حي الملقا,normal_marketer,4.31,31,False
35000,3,1.0,2,140.0,15.0,3.0,0.0,1.0,0.0,حي العارض,normal_marketer,4.08,73,True
40000,3,1.0,2,160.0,31.0,0.0,1.0,1.0,0.0,حي الحمراء,exclusive_marketer,3.74,53,True
45000,3,1.0,3,200.0,20.0,2.0,1.0,0.0,0.0,حي النرجس,owner,5.0,11,True
12000,1,0.0,1,50.0,19.0,8.0,0.0,0.0,0.0,حي اليرموك,owner,4.06,52,True
100000,3,1.0,3,175.0,5.0,,1.0,1.0,0.0,حي الياسمين,normal_marketer,4.19,63,True
26000,1,0.0,1,400.0,39.0,0.0,1.0,1.0,0.0,حي العقيق,exclusive_marketer,4.28,22,False
75000,3,1.0,3,166.0,20.0,0.0,1.0,0.0,0.0,حي النرجس,exclusive_marketer,4.75,33,False
27000,2,1.0,1,100.0,31.0,4.0,1.0,1.0,0.0,حي اشبيلية,exclusive_marketer,3.74,81,True
28000,1,1.0,1,100.0,30.0,0.0,1.0,1.0,0.0,حي الملز,exclusive_marketer,3.4,30,False
45000,4,1.0,2,1.0,20.0,0.0,1.0,1.0,0.0,حي النرجس,exclusive_marketer,4.75,25,True
65000,4,1.0,3,150.0,5.0,0.0,1.0,1.0,0.0,حي الياسمين,normal_marketer,4.44,47,False
25000,2,1.0,2,185600.0,18.0,,1.0,0.0,0.0,حي أحد,exclusive_marketer,3.0,18,False
24000,1,0.0,1,60.0,5.0,0.0,1.0,1.0,1.0,حي الشهداء,owner,4.37,89,False
95000,3,1.0,3,138.0,30.0,0.0,1.0,1.0,,حي الملقا,exclusive_marketer,,24,False
16000,1,0.0,1,90.0,5.0,0.0,0.0,1.0,1.0,حي اليرموك,owner,4.37,81,True
20000,1,0.0,1,75.0,30.0,5.0,1.0,1.0,0.0,حي العقيق,exclusive_marketer,5.0,28,False
40000,3,1.0,2,150.0,20.0,2.0,1.0,1.0,0.0,حي قرطبة,normal_marketer,4.52,2,True
45000,4,1.0,2,195.0,29.0,0.0,1.0,1.0,0.0,حي النرجس,normal_marketer,4.28,14,True
14000,3,1.0,2,75.0,5.0,16.0,1.0,1.0,0.0,حي الشميسي,agent,4.6,27,False
26000,3,1.0,2,200.0,20.0,1.0,0.0,0.0,0.0,حي السعادة,exclusive_marketer,4.4,37,True
70000,3,2.0,4,1.0,20.0,0.0,0.0,1.0,0.0,حي النرجس,exclusive_marketer,4.75,23,False
21000,2,1.0,1,200.0,31.0,0.0,1.0,1.0,1.0,حي ظهرة لبن,agent,4.6,21,True
27000,3,1.0,2,160.0,5.0,4.0,0.0,0.0,0.0,حي العارض,exclusive_marketer,4.56,10,True
30000,3,1.0,2,225.0,18.0,1.0,1.0,0.0,0.0,حي المهدية,owner,3.67,19,True
55000,3,1.0,4,122.0,15.0,0.0,1.0,1.0,0.0,حي عرقة,owner,3.0,73,False
28000,1,0.0,1,80.0,29.0,6.0,1.0,0.0,0.0,حي العقيق,normal_marketer,4.75,8,True
42000,2,1.0,1,80.0,20.0,0.0,1.0,1.0,0.0,حي الخليج,owner,5.0,52,False
68000,3,1.0,3,146.0,15.0,0.0,1.0,1.0,0.0,حي الياسمين,agent,3.99,50,True
180000,1,1.0,1,800.0,40.0,10.0,1.0,1.0,0.0,حي طويق,agent,4.75,94,False
70000,4,1.0,3,200.0,35.0,0.0,1.0,1.0,0.0,حي النرجس,exclusive_marketer,4.31,46,True
70000,4,1.0,3,200.0,20.0,0.0,1.0,1.0,0.0,حي النرجس,agent,4.54,93,True
70000,4,1.0,3,170.0,36.0,0.0,1.0,1.0,0.0,حي الملقا,owner,3.98,93,False
28000,1,0.0,1,120.0,28.0,3.0,1.0,1.0,0.0,حي الملقا,owner,4.07,110,False
45000,3,1.0,2,140.0,19.0,2.0,1.0,1.0,0.0,حي النرجس,exclusive_marketer,4.26,28,False
28000,2,1.0,1,120.0,65.0,5.0,1.0,1.0,0.0,حي اشبيلية,exclusive_marketer,4.54,41,False
29000,1,1.0,1,80.0,5.0,0.0,1.0,1.0,1.0,حي اليرموك,owner,4.37,89,False
65000,6,2.0,4,250.0,36.0,4.0,1.0,1.0,0.0,حي الملقا,exclusive_marketer,4.54,30,False
22000,3,1.0,2,150.0,20.0,15.0,0.0,0.0,0.0,حي السلام,exclusive_marketer,4.44,35,False
30000,2,1.0,1,145.0,21.0,8.0,1.0,1.0,0.0,حي القيروان,normal_marketer,4.29,3,True
25000,1,1.0,1,150.0,32.0,8.0,1.0,1.0,0.0,حي الملك فيصل,exclusive_marketer,4.43,90,False
23000,2,0.0,1,70.0,19.0,5.0,1.0,1.0,0.0,حي اليرموك,normal_marketer,4.35,18,False
20000,3,1.0,2,60.0,5.0,0.0,1.0,0.0,0.0,حي البديعة,exclusive_marketer,4.59,34,False
26000,1,1.0,1,80.0,5.0,0.0,1.0,1.0,1.0,حي اليرموك,owner,4.37,68,False
30000,1,1.0,1,80.0,48.0,2.0,1.0,1.0,1.0,حي الشهداء,exclusive_marketer,4.43,26,False
30000,2,1.0,2,150.0,37.0,2.0,1.0,1.0,0.0,حي المونسية,exclusive_marketer,,22,False
65000,4,2.0,5,1.0,5.0,0.0,1.0,1.0,0.0,حي الملقا,normal_marketer,4.21,42,False
37000,1,1.0,1,11.0,5.0,,1.0,1.0,0.0,حي النفل,exclusive_marketer,4.72,31,True
35000,1,1.0,1,88.0,22.0,,1.0,1.0,0.0,حي الياسمين,exclusive_marketer,4.74,58,True
85000,3,1.0,3,160.0,5.0,0.0,1.0,1.0,0.0,حي الربيع,exclusive_marketer,4.43,3,True
59000,3,1.0,2,10.0,16.0,0.0,1.0,1.0,0.0,حي النرجس,normal_marketer,3.92,32,True
50000,4,1.0,3,150.0,15.0,0.0,1.0,1.0,0.0,حي النرجس,normal_marketer,3.74,27,False
17000,1,0.0,1,150.0,39.0,1.0,1.0,1.0,0.0,حي المروج,owner,4.29,11,True
43000,1,1.0,1,100.0,5.0,0.0,1.0,1.0,0.0,حي الملقا,exclusive_marketer,4.48,26,True
23000,1,1.0,1,80.0,5.0,0.0,1.0,1.0,0.0,حي اليرموك,owner,3.5,62,False
75000,2,1.0,2,186.0,30.0,0.0,1.0,1.0,0.0,حي المونسية,exclusive_marketer,3.06,40,True
27000,1,1.0,1,90.0,54.0,0.0,1.0,1.0,0.0,حي اليرموك,exclusive_marketer,4.43,27,False
23000,1,1.0,1,300.0,38.0,1.0,1.0,1.0,0.0,حي الشهداء,owner,4.29,7,True
110000,4,1.0,4,190.0,40.0,0.0,1.0,1.0,1.0,حي قرطبة,owner,4.63,147,False
45000,2,1.0,2,60.0,14.0,2.0,1.0,1.0,0.0,حي الورود,normal_marketer,4.84,50,True
23000,1,1.0,1,70.0,5.0,0.0,1.0,1.0,0.0,حي اليرموك,owner,4.37,87,False
23000,1,1.0,1,90.0,53.0,3.0,1.0,1.0,0.0,حي الملك فيصل,exclusive_marketer,4.43,22,False
18600,3,1.0,2,370.0,20.0,,1.0,0.0,0.0,حي بدر,exclusive_marketer,4.56,18,False
25000,3,1.0,3,100.0,60.0,15.0,1.0,1.0,0.0,حي الملك فيصل,normal_marketer,4.68,22,False
30000,3,1.0,2,150.0,15.0,2.0,1.0,0.0,0.0,حي اليرموك,exclusive_marketer,4.21,36,False
29000,3,2.0,2,140.0,20.0,0.0,1.0,0.0,0.0,حي الخليج,exclusive_marketer,4.32,24,True
30000,1,1.0,1,80.0,5.0,0.0,1.0,1.0,1.0,حي الشهداء,owner,4.37,55,False
19000,3,1.0,3,250.0,5.0,5.0,1.0,0.0,0.0,حي الخليج,exclusive_marketer,4.34,36,True
33000,3,1.0,2,1.0,15.0,5.0,1.0,1.0,1.0,حي العارض,exclusive_marketer,5.0,27,True
28000,1,1.0,1,60.0,20.0,3.0,1.0,1.0,0.0,حي الملك فيصل,exclusive_marketer,4.31,96,False
28000,2,1.0,1,300.0,30.0,1.0,1.0,1.0,0.0,حي غرناطة,normal_marketer,4.38,52,True
15000,3,1.0,2,130.0,15.0,0.0,1.0,0.0,0.0,حي عكاظ,exclusive_marketer,4.0,15,True
80000,3,2.0,5,150.0,30.0,0.0,1.0,1.0,0.0,حي عرقة,exclusive_marketer,4.54,55,False
90000,3,1.0,2,170.0,30.0,1.0,1.0,1.0,0.0,حي الياسمين,owner,4.52,178,False
22000,1,1.0,1,80.0,12.0,,1.0,1.0,0.0,حي الوادي,exclusive_marketer,4.74,6,True
25000,4,1.0,2,180.0,20.0,11.0,1.0,0.0,0.0,حي اليرموك,exclusive_marketer,4.0,11,True
18000,3,1.0,2,190.0,30.0,8.0,1.0,0.0,0.0,حي العريجاء الغربية,,4.55,665,False
40000,3,1.0,3,250.0,20.0,3.0,0.0,0.0,0.0,حي العارض,normal_marketer,3.67,19,True
20000,1,1.0,1,70.0,19.0,5.0,1.0,1.0,0.0,حي اشبيلية,normal_marketer,4.78,58,False
26000,3,1.0,2,165.0,34.0,6.0,1.0,1.0,0.0,حي اليرموك,exclusive_marketer,4.26,37,False
24000,2,1.0,2,250.0,15.0,8.0,1.0,1.0,1.0,حي الروضة,agent,5.0,11,True
20000,1,1.0,1,150.0,25.0,0.0,1.0,1.0,0.0,حي اشبيلية,exclusive_marketer,4.28,21,True
80000,2,1.0,2,170.0,5.0,0.0,1.0,1.0,0.0,حي الملقا,exclusive_marketer,4.37,24,False
30000,2,1.0,1,80.0,15.0,4.0,1.0,1.0,0.0,حي غرناطة,exclusive_marketer,4.67,115,False
20000,1,0.0,1,40.0,30.0,5.0,1.0,1.0,1.0,حي اشبيلية,normal_marketer,4.42,97,False
26000,4,1.0,2,153.0,30.0,30.0,0.0,1.0,0.0,حي الزهرة,exclusive_marketer,4.25,224,False
30000,1,1.0,1,40.0,22.0,5.0,1.0,1.0,0.0,حي الربيع,exclusive_marketer,4.43,16,True
38000,2,1.0,2,80.0,5.0,0.0,1.0,1.0,1.0,حي الشهداء,owner,4.37,55,False
24000,2,1.0,2,160.0,5.0,,1.0,0.0,0.0,حي الحزم,exclusive_marketer,4.18,7,True
20000,1,0.0,1,75.0,30.0,0.0,1.0,1.0,0.0,حي الملقا,exclusive_marketer,5.0,31,False
18000,1,0.0,1,50.0,10.0,4.0,1.0,1.0,0.0,حي اشبيلية,exclusive_marketer,4.67,108,False
38000,2,1.0,1,150.0,30.0,2.0,1.0,1.0,1.0,حي الشهداء,exclusive_marketer,4.43,6,True
24000,4,1.0,2,150.0,5.0,5.0,0.0,0.0,0.0,حي ظهرة لبن,exclusive_marketer,4.6,81,False
37000,3,1.0,1,150.0,26.0,0.0,1.0,1.0,0.0,حي اليرموك,exclusive_marketer,4.43,47,False
45000,3,1.0,2,180.0,29.0,1.0,1.0,1.0,0.0,حي الياسمين,owner,4.17,156,False
32000,1,1.0,1,100.0,5.0,,1.0,1.0,0.0,حي العارض,owner,4.48,33,False
85000,3,2.0,3,145.0,30.0,0.0,1.0,1.0,0.0,حي الملقا,owner,,32,False
28000,1,1.0,1,50.0,27.0,4.0,1.0,1.0,0.0,حي الياسمين,owner,4.52,61,False
45000,2,1.0,2,170.0,20.0,,1.0,1.0,0.0,حي الملز,exclusive_marketer,5.0,27,True
35000,2,1.0,2,120.0,50.0,3.0,1.0,1.0,1.0,حي الشهداء,exclusive_marketer,4.43,78,False
25000,1,1.0,1,40.0,15.0,0.0,1.0,1.0,0.0,حي اليرموك,exclusive_marketer,4.43,21,False
22000,1,1.0,1,5.0,26.0,2.0,1.0,1.0,0.0,حي اليرموك,normal_marketer,4.4,30,True
35000,5,1.0,2,155.0,20.0,0.0,1.0,0.0,0.0,حي المونسية,normal_marketer,3.0,18,False
70000,3,1.0,3,1.0,5.0,0.0,1.0,1.0,0.0,حي النرجس,normal_marketer,4.21,35,True
75000,3,1.0,3,200.0,30.0,0.0,1.0,1.0,0.0,حي الياسمين,normal_marketer,4.28,19,True
26000,4,1.0,2,140.0,50.0,7.0,1.0,0.0,0.0,حي الفيحاء,exclusive_marketer,4.41,11,True
22000,3,1.0,2,110.0,29.0,0.0,1.0,0.0,0.0,حي الشرق,normal_marketer,4.19,49,False
50000,4,1.0,3,150.0,16.0,0.0,1.0,1.0,0.0,حي العارض,owner,4.85,86,True
27000,1,1.0,1,3.0,41.0,2.0,1.0,1.0,0.0,حي الشهداء,normal_marketer,4.3,46,False
31000,4,1.0,3,140.0,30.0,1.0,0.0,0.0,0.0,حي اشبيلية,agent,4.3,72,False
65000,3,2.0,4,200.0,36.0,0.0,0.0,1.0,0.0,حي النرجس,normal_marketer,3.96,13,True
50000,3,1.0,2,100.0,30.0,3.0,1.0,1.0,0.0,حي حطين,exclusive_marketer,5.0,24,False
106000,2,1.0,3,103.0,30.0,,1.0,1.0,1.0,حي عرقة,owner,5.0,43,True
27000,1,1.0,1,120.0,33.0,2.0,1.0,1.0,1.0,حي اليرموك,exclusive_marketer,4.43,40,False
27000,2,0.0,1,300.0,5.0,2.0,1.0,1.0,0.0,حي اليرموك,normal_marketer,4.38,8,True
34000,2,1.0,2,110.0,42.0,12.0,1.0,1.0,0.0,حي الصحافة,normal_marketer,4.42,32,False
38000,3,1.0,2,150.0,5.0,4.0,1.0,0.0,0.0,حي الفلاح,exclusive_marketer,5.0,137,False
45000,3,1.0,2,250.0,39.0,5.0,1.0,1.0,0.0,حي الربيع,owner,3.97,39,False
65000,3,1.0,3,120.0,5.0,4.0,1.0,1.0,0.0,حي الياسمين,exclusive_marketer,,47,False
60000,4,1.0,3,170.0,35.0,4.0,1.0,1.0,0.0,حي عرقة,exclusive_marketer,4.26,6,True
75000,3,2.0,4,155.0,30.0,0.0,1.0,1.0,0.0,حي قرطبة,normal_marketer,4.34,58,False
30000,3,1.0,2,109.0,5.0,,1.0,1.0,0.0,حي الياسمين,normal_marketer,4.15,14,True
22000,1,1.0,1,11.0,5.0,,1.0,1.0,0.0,حي الوادي,exclusive_marketer,4.72,3,True
28000,2,0.0,1,100.0,13.0,2.0,1.0,1.0,0.0,حي اشبيلية,normal_marketer,4.78,75,True
22000,1,0.0,1,60.0,19.0,0.0,1.0,1.0,0.0,حي العارض,exclusive_marketer,4.37,64,False
70000,3,2.0,4,143.0,34.0,0.0,1.0,1.0,0.0,حي غرناطة,agent,,59,False
90000,3,2.0,3,165.0,44.0,0.0,1.0,1.0,1.0,حي القيروان,exclusive_marketer,4.26,138,False
46000,4,1.0,2,175.0,20.0,0.0,1.0,1.0,0.0,حي ظهرة لبن,exclusive_marketer,4.35,12,True
85000,3,1.0,2,170.0,5.0,0.0,1.0,1.0,1.0,حي الياسمين,agent,4.37,30,False
52000,2,2.0,3,141.0,35.0,0.0,1.0,0.0,0.0,حي الياسمين,owner,3.51,86,True
75000,2,1.0,3,160.0,20.0,1.0,1.0,1.0,0.0,حي القيروان,exclusive_marketer,3.94,17,True
80000,4,1.0,3,208.0,20.0,0.0,1.0,1.0,0.0,حي القيروان,agent,5.0,55,True
45000,3,1.0,2,1.0,30.0,1.0,1.0,1.0,0.0,حي الملقا,owner,4.6,118,False
14000,3,1.0,2,160.0,5.0,11.0,0.0,0.0,0.0,حي الحزم,owner,,17,False
14000,3,1.0,2,130.0,20.0,3.0,1.0,0.0,0.0,حي أحد,owner,1.0,42,True
40000,3,1.0,2,200.0,20.0,,0.0,0.0,0.0,حي العارض,normal_marketer,4.22,17,False
36000,3,2.0,2,150.0,20.0,5.0,1.0,1.0,0.0,حي قرطبة,owner,4.5,33,False
40000,3,1.0,2,180.0,50.0,5.0,1.0,1.0,0.0,حي اليرموك,exclusive_marketer,4.43,109,True
95000,3,2.0,4,170.0,30.0,2.0,1.0,1.0,1.0,حي حطين,exclusive_marketer,4.75,58,False
25000,3,1.0,2,200.0,20.0,0.0,1.0,0.0,0.0,حي الرمال,owner,,34,False
28000,1,1.0,1,50.0,5.0,0.0,1.0,1.0,1.0,حي اليرموك,owner,4.37,55,False
65000,4,1.0,3,160.0,36.0,0.0,1.0,0.0,0.0,حي المونسية,agent,4.5,77,False
30000,3,1.0,2,110.0,5.0,1.0,1.0,0.0,0.0,حي النرجس,exclusive_marketer,4.43,39,True
20000,1,0.0,1,70.0,26.0,3.0,0.0,1.0,0.0,حي الياسمين,owner,4.07,114,False
90000,3,1.0,3,145.0,35.0,0.0,1.0,1.0,1.0,حي القيروان,owner,,41,True
34000,3,0.0,2,70.0,15.0,4.0,1.0,1.0,0.0,حي العارض,exclusive_marketer,4.55,142,False
18000,3,1.0,2,150.0,20.0,10.0,0.0,0.0,0.0,حي الحزم,normal_marketer,4.69,59,False
80000,4,1.0,3,250.0,25.0,1.0,1.0,1.0,0.0,حي الياسمين,normal_marketer,3.74,41,False
85000,3,1.0,3,220.0,30.0,0.0,0.0,1.0,0.0,حي العارض,exclusive_marketer,4.0,25,False
24000,3,1.0,2,120.0,15.0,0.0,0.0,0.0,0.0,حي المهدية,normal_marketer,4.67,19,False
75000,4,2.0,3,320.0,25.0,0.0,1.0,1.0,0.0,حي النرجس,normal_marketer,3.74,58,False
21000,3,1.0,2,200.0,17.0,0.0,1.0,0.0,0.0,حي الرمال,exclusive_marketer,4.46,40,False
17000,1,0.0,1,16.0,15.0,4.0,0.0,1.0,0.0,حي الياسمين,exclusive_marketer,4.0,18,False
70000,3,2.0,3,200.0,42.0,0.0,1.0,1.0,0.0,حي المونسية,exclusive_marketer,4.26,32,True
45000,3,1.0,3,200.0,15.0,2.0,1.0,0.0,0.0,حي النرجس,normal_marketer,3.74,9,True
28000,1,1.0,1,3.0,43.0,2.0,1.0,1.0,1.0,حي الملز,normal_marketer,4.3,30,False
85000,5,1.0,3,200.0,36.0,0.0,1.0,1.0,0.0,حي النرجس,normal_marketer,4.47,41,True
32000,3,1.0,2,130.0,15.0,,1.0,1.0,0.0,حي الصحافة,exclusive_marketer,4.74,19,True
65000,3,1.0,3,130.0,36.0,0.0,0.0,1.0,0.0,حي الياسمين,exclusive_marketer,,33,False
50000,3,1.0,2,168.0,20.0,0.0,1.0,1.0,0.0,حي حطين,owner,5.0,43,False
50000,4,1.0,2,250.0,40.0,4.0,1.0,1.0,0.0,حي العارض,normal_marketer,4.58,26,False
35000,2,1.0,2,120.0,49.0,0.0,1.0,1.0,1.0,حي الشهداء,exclusive_marketer,4.43,72,True
23000,1,1.0,1,50.0,16.0,4.0,1.0,1.0,0.0,حي اليرموك,owner,4.52,54,False
75000,4,1.0,3,200.0,36.0,0.0,1.0,1.0,0.0,حي النرجس,owner,4.85,13,True
38000,2,0.0,1,50.0,50.0,5.0,1.0,1.0,0.0,حي العقيق,exclusive_marketer,,21,False
15000,1,0.0,1,80.0,43.0,5.0,1.0,1.0,0.0,حي الخليج,exclusive_marketer,4.52,57,False
35000,1,1.0,1,120.0,30.0,9.0,1.0,0.0,0.0,حي العقيق,normal_marketer,4.75,7,True
18000,3,1.0,2,375.0,5.0,10.0,1.0,0.0,0.0,حي ظهرة البديعة,agent,4.57,85,True
19000,1,0.0,1,80.0,30.0,8.0,1.0,1.0,0.0,حي النهضة,exclusive_marketer,4.37,93,True
35000,3,0.0,2,150.0,20.0,4.0,1.0,1.0,0.0,حي النرجس,exclusive_marketer,4.35,199,False
125000,4,1.0,3,204.0,35.0,0.0,1.0,1.0,1.0,حي الملقا,normal_marketer,4.0,41,False
65000,3,1.0,3,120.0,31.0,,1.0,1.0,0.0,حي الرائد,owner,4.5,2,True
28000,1,1.0,1,70.0,26.0,0.0,1.0,1.0,1.0,حي اليرموك,exclusive_marketer,4.43,56,False
17000,1,0.0,1,,,12.0,1.0,1.0,0.0,حي النزهة,exclusive_marketer,4.04,106,False
28000,1,1.0,1,160.0,29.0,3.0,1.0,1.0,0.0,حي الوادي,exclusive_marketer,4.26,35,False
30000,2,1.0,1,,,17.0,1.0,1.0,0.0,حي الورود,exclusive_marketer,4.04,65,False
62000,4,1.0,3,165.0,36.0,0.0,1.0,1.0,0.0,حي النرجس,normal_marketer,4.07,48,False
25000,1,1.0,1,1.0,41.0,2.0,1.0,1.0,0.0,حي المونسية,normal_marketer,4.3,57,True
23000,3,1.0,2,142.0,30.0,,1.0,0.0,0.0,حي الرمال,agent,,24,True
65000,3,1.0,4,147.0,15.0,0.0,0.0,1.0,1.0,حي المونسية,owner,,3,True
75000,3,2.0,4,180.0,5.0,2.0,1.0,1.0,0.0,حي النرجس,normal_marketer,4.28,51,True
40000,3,1.0,2,150.0,16.0,3.0,1.0,1.0,0.0,حي النرجس,normal_marketer,4.67,27,True
64000,3,1.0,3,160.0,30.0,1.0,1.0,1.0,0.0,حي القيروان,exclusive_marketer,,54,True
40000,3,1.0,3,120.0,20.0,3.0,1.0,0.0,0.0,حي الياسمين,exclusive_marketer,3.94,21,False
38000,3,1.0,2,150.0,14.0,0.0,0.0,1.0,0.0,حي قرطبة,normal_marketer,3.94,11,True
29000,4,1.0,2,,,,0.0,0.0,0.0,حي الرمال,,4.46,37,False
16000,1,0.0,1,40.0,21.0,0.0,1.0,1.0,0.0,حي العارض,owner,4.31,169,True
35000,3,1.0,2,250.0,20.0,2.0,1.0,0.0,0.0,حي النرجس,owner,,18,False
30000,2,1.0,2,160.0,8.0,10.0,1.0,1.0,1.0,حي الربيع,exclusive_marketer,,16,True
40000,2,1.0,1,100.0,34.0,0.0,1.0,1.0,0.0,حي الخليج,exclusive_marketer,1.0,21,False
80000,4,1.0,1,198.0,36.0,0.0,1.0,1.0,0.0,حي القيروان,normal_marketer,4.44,17,True
40000,3,1.0,2,140.0,36.0,8.0,1.0,0.0,0.0,حي الملقا,exclusive_marketer,4.08,75,False
22000,4,1.0,2,144.0,10.0,14.0,1.0,0.0,0.0,حي ظهرة لبن,owner,1.0,24,True
25000,1,1.0,1,150.0,32.0,2.0,1.0,1.0,0.0,حي المونسية,agent,4.26,33,False
